row	tc_id	setting	alias_status	path_now	path_proposed	control_proposed	proxi_now	proxi_proposed	flags
297	(F 欄空)	SWITCH 4 Power Mode	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Aux Switches > Aux 4 > Power Source	2 radio buttons "Battery" / "Ignition"		PROXI AUX_Switch_Types = 1 (Type 1)	ALIAS_MANUAL;FAMILY_GATE;PATH_ABSENT｜分支 (2b) 家族閘 No.267
298	(F 欄空)	SWITCH 4 Power Mode	manual		Settings > Aux Switches > Aux 4 > Power Source	2 radio buttons "Battery" / "Ignition"		PROXI AUX_Switch_Types = 1 (Type 1)	ALIAS_MANUAL;FAMILY_GATE;PATH_ABSENT｜分支 (2b) 家族閘 No.267
299	(F 欄空)	Suspension Service Mode	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Suspension > Service Mode	On/Off Checkbox	PROXI $CAN node 27 (ASM/ASCM)$ is set to "Absent"	PROXI CAN node 27 (ASM/ASCM) = 0 (Absent)｜負向 TC 依 §4 取 Absent	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
300	(F 欄空)	Suspension Service Mode	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Suspension > Service Mode	On/Off Checkbox	PROXI $CAN node 27 (ASM/ASCM)$ is set to "Present"	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
301	(F 欄空)	Suspension Service Mode	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Suspension > Service Mode	On/Off Checkbox		PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	ALIAS_MANUAL;NO_FIP_ROW;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
302	(F 欄空)	Suspension Service Mode	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Suspension > Service Mode	On/Off Checkbox		PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	ALIAS_MANUAL;NO_FIP_ROW;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
303	(F 欄空)	Suspension Service Mode	manual		Settings > Suspension > Service Mode	On/Off Checkbox		PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	ALIAS_MANUAL;NO_FIP_ROW;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
304	(F 欄空)	Suspension Display Messages	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $CAN node 27 (ASM/ASCM)$ is set to "Absent"	PROXI CAN node 27 (ASM/ASCM) = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
305	(F 欄空)	Suspension Display Messages	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $CAN node 27 (ASM/ASCM)$ is set to "Present"	PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
306	(F 欄空)	Suspension Display Messages	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.161
307	(F 欄空)	Suspension Display Messages	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.161
308	(F 欄空)	Suspension Display Messages	exact					PROXI CAN node 27 (ASM/ASCM) = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.161
309	(F 欄空)	Tilt Mirror in Reverse	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Tilt_in_Reverse_Mirror$ is set to "Absent"	PROXI Tilt_in_Reverse_Mirror = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
310	(F 欄空)	Tilt Mirror in Reverse	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Tilt_in_Reverse_Mirror$ is set to "Present"	PROXI Tilt_in_Reverse_Mirror = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
311	(F 欄空)	Tilt Mirror in Reverse	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Tilt_in_Reverse_Mirror = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.163
312	(F 欄空)	Tilt Mirror in Reverse	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Tilt_in_Reverse_Mirror = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.163
313	(F 欄空)	Tilt Mirror in Reverse	exact					PROXI Tilt_in_Reverse_Mirror = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.163
314	(F 欄空)	Tire Fill Alert	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Selectable_Tire_Fill_Alert$ is set to "Absent"	PROXI Selectable_Tire_Fill_Alert = ? (Absent)｜RAW_MISSING：Selectable_Tire_Fill_Alert 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
315	(F 欄空)	Tire Fill Alert	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Selectable_Tire_Fill_Alert$ is set to "Present"	PROXI Selectable_Tire_Fill_Alert = ? (Present)	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
316	(F 欄空)	Tire Fill Alert	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Tire_Fill_Alert = 1 (Enabled)	PATH_ABSENT｜分支 (2) 总控表 No.164
317	(F 欄空)	Tire Fill Alert	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Tire_Fill_Alert = 1 (Enabled)	PATH_ABSENT｜分支 (2) 总控表 No.164
318	(F 欄空)	Tire Fill Alert	exact					PROXI Tire_Fill_Alert = 1 (Enabled)	PATH_ABSENT｜分支 (2) 总控表 No.164
319	(F 欄空)	Ready to Drive Pop-Up	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Electric Drive > Ready to Drive Pop-Up	On/Off Checkbox	PROXI $Ready_To_Drive_Menu$ is set to "Absent"	PROXI Ready_To_Drive_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
320	(F 欄空)	Ready to Drive Pop-Up	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Electric Drive > Ready to Drive Pop-Up	On/Off Checkbox	PROXI $Ready_To_Drive_Menu$ is set to "Present"	PROXI Ready_To_Drive_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
321	(F 欄空)	Ready to Drive Pop-Up	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Electric Drive > Ready to Drive Pop-Up	On/Off Checkbox			ALWAYS_FALSE;FIP_ALWAYS_OFF;PATH_ABSENT｜分支 (2d) FIP 常數，無條件可加
322	(F 欄空)	Ready to Drive Pop-Up	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Electric Drive > Ready to Drive Pop-Up	On/Off Checkbox			ALWAYS_FALSE;FIP_ALWAYS_OFF;PATH_ABSENT｜分支 (2d) FIP 常數，無條件可加
323	(F 欄空)	Ready to Drive Pop-Up	exact		Settings > Electric Drive > Ready to Drive Pop-Up	On/Off Checkbox			ALWAYS_FALSE;FIP_ALWAYS_OFF;PATH_ABSENT｜分支 (2d) FIP 常數，無條件可加
324	(F 欄空)	Auto Fold Mirrors	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Auto_Power_Folding_Mirrors$ is set to "Absent"	PROXI Auto_Power_Folding_Mirrors = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
325	(F 欄空)	Auto Fold Mirrors	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Auto_Power_Folding_Mirrors$ is set to "Present"	PROXI Auto_Power_Folding_Mirrors = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
326	(F 欄空)	Auto Fold Mirrors	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Auto_Power_Folding_Mirrors = 1 (Present)	PARSER_GAP_FIXED;PATH_ABSENT｜分支 (2c) 解析器補（引號式條件）
327	(F 欄空)	Auto Fold Mirrors	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Auto_Power_Folding_Mirrors = 1 (Present)	PARSER_GAP_FIXED;PATH_ABSENT｜分支 (2c) 解析器補（引號式條件）
328	(F 欄空)	Auto Fold Mirrors	exact					PROXI Auto_Power_Folding_Mirrors = 1 (Present)	PARSER_GAP_FIXED;PATH_ABSENT｜分支 (2c) 解析器補（引號式條件）
329	(F 欄空)	Driver Easy Exit Seat	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Easy_Entry_Menu$ is set to "Absent"	PROXI Easy_Entry_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
330	(F 欄空)	Driver Easy Exit Seat	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Easy_Entry_Menu$ is set to "Present"	PROXI Easy_Entry_Menu = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
331	(F 欄空)	Driver Easy Exit Seat	exact	（無逐層路徑：Open the Vehicle Settings menu）				PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	FIP_PARAM_NOT_IN_VALUES;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
332	(F 欄空)	Driver Easy Exit Seat	exact	（無逐層路徑：Open the Vehicle Settings menu）				PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	FIP_PARAM_NOT_IN_VALUES;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
333	(F 欄空)	Driver Easy Exit Seat	exact					PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	FIP_PARAM_NOT_IN_VALUES;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
334	(F 欄空)	Engine Off Power Delay	exact	（無逐層路徑：Open the Vehicle Settings menu）				PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	NEGATED_CONDITION;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
335	(F 欄空)	Engine Off Power Delay	exact	（無逐層路徑：Open the Vehicle Settings menu）				PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	NEGATED_CONDITION;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
336	(F 欄空)	Engine Off Power Delay	exact	（無逐層路徑：Open the Vehicle Settings menu）				PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	NEGATED_CONDITION;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
337	(F 欄空)	Engine Off Power Delay	exact					PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	NEGATED_CONDITION;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
338	(F 欄空)	Hill Start Assist	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Hill Start Assist	On/Off Checkbox	PROXI $Hill_Start_Menu_Presence$ is set to "Absent"	PROXI Hill_Start_Menu_Presence = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
339	(F 欄空)	Hill Start Assist	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Hill Start Assist	On/Off Checkbox	PROXI $Hill_Start_Menu_Presence$ is set to "Present"	PROXI Hill_Start_Menu_Presence = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
340	(F 欄空)	Hill Start Assist	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Hill Start Assist	On/Off Checkbox		PROXI Presence = ? (Present)	PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.152
341	(F 欄空)	Hill Start Assist	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Hill Start Assist	On/Off Checkbox		PROXI Presence = ? (Present)	PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.152
342	(F 欄空)	Hill Start Assist	exact		Settings > Safety & Driving Assistance > Hill Start Assist	On/Off Checkbox		PROXI Presence = ? (Present)	PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.152
343	(F 欄空)	Headlights with Wipers	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Mirrors & Wipers > Headlights with Wipers	On/Off Checkbox	PROXI $Twilight_Sensor$ is set to "Absent"	PROXI Twilight_Sensor = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (1) 形制改寫
344	(F 欄空)	Headlights with Wipers	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Mirrors & Wipers > Headlights with Wipers	On/Off Checkbox	PROXI $Twilight_Sensor$ is set to "Present"	PROXI Twilight_Sensor = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (1) 形制改寫
345	(F 欄空)	Headlights with Wipers	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Mirrors & Wipers > Headlights with Wipers	On/Off Checkbox		PROXI Twilight_Sensor = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.153
346	(F 欄空)	Headlights with Wipers	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Mirrors & Wipers > Headlights with Wipers	On/Off Checkbox		PROXI Twilight_Sensor = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.153
347	(F 欄空)	Headlights with Wipers	exact		Settings > Mirrors & Wipers > Headlights with Wipers	On/Off Checkbox		PROXI Twilight_Sensor = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.153
348	(F 欄空)	Trailer Name	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Trailer > Trailer 1 > Trailer Name	>	PROXI $CAN node 95$ is set to "Absent"	PROXI CAN node 95 = ? (Absent)｜RAW_MISSING：CAN node 95 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (1) 形制改寫
349	(F 欄空)	Trailer Name	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Trailer > Trailer 1 > Trailer Name	>	PROXI $CAN node 95$ is set to "Present"	PROXI CAN node 95 = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (1) 形制改寫
350	(F 欄空)	Trailer Name	exact		Settings > Trailer > Trailer 1 > Trailer Name	>		PROXI CAN node 95 (ITBM/ITCM) = 1 (Present)	PATH_ABSENT;VARIANT_UNRESOLVED｜分支 (2) 总控表 No.201
351	(F 欄空)	Trailer Brake Type	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $CAN node 95$ is set to "Absent"	PROXI CAN node 95 = ? (Absent)｜RAW_MISSING：CAN node 95 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
352	(F 欄空)	Trailer Brake Type	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $CAN node 95$ is set to "Present"	PROXI CAN node 95 = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
353	(F 欄空)	Trailer Brake Type	exact					PROXI CAN node 95 (ITBM/ITCM) = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.200
354	(F 欄空)	Automatic Trailer Light Check	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Trailer_Light_Check$ is set to "Absent"	PROXI Trailer_Light_Check = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
355	(F 欄空)	Automatic Trailer Light Check	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Trailer_Light_Check$ is set to "Present"	PROXI Trailer_Light_Check = ? (Present)	PATH_ABSENT;RAW_MISSING｜分支 (1) 形制改寫
356	(F 欄空)	Automatic Trailer Light Check	exact	（無逐層路徑：Open the Vehicle Settings menu）				PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	NEGATED_CONDITION;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
357	(F 欄空)	Automatic Trailer Light Check	exact	（無逐層路徑：Open the Vehicle Settings menu）				PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	NEGATED_CONDITION;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
358	(F 欄空)	Automatic Trailer Light Check	exact					PENDING: DR（未取號，依審閱 §2.2：未送出前不佔號）	NEGATED_CONDITION;PATH_ABSENT;PROXI_PENDING｜分支 (3) 二來源皆空
359	(F 欄空)	Blind Spot with Trailer Detection	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Blindspot_Trailer_Detection$ is set to "Absent"	PROXI Blindspot_Trailer_Detection = 0 (Absent)｜負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
360	(F 欄空)	Blind Spot with Trailer Detection	exact	（無逐層路徑：Open the Vehicle Settings menu）			PROXI $Blindspot_Trailer_Detection$ is set to "Present"	PROXI Blindspot_Trailer_Detection = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
361	(F 欄空)	Blind Spot with Trailer Detection	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Blindspot_Trailer_Detection = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.271
362	(F 欄空)	Blind Spot with Trailer Detection	exact	（無逐層路徑：Open the Vehicle Settings menu）				PROXI Blindspot_Trailer_Detection = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.271
363	(F 欄空)	Blind Spot with Trailer Detection	exact					PROXI Blindspot_Trailer_Detection = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.271
364	(F 欄空)	Power Side Step	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Power Side Step	2 radio buttons "Auto" / "Store"	PROXI $CAN node 97$ is set to "Absent"	PROXI CAN node 97 = ? (Absent)｜RAW_MISSING：CAN node 97 無 Absent 標籤；負向 TC 依 §4 取 Absent	PATH_ABSENT｜分支 (1) 形制改寫
365	(F 欄空)	Power Side Step	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Power Side Step	2 radio buttons "Auto" / "Store"	PROXI $CAN node 97$ is set to "Present"	PROXI CAN node 97 = 1 (Present)	PATH_ABSENT｜分支 (1) 形制改寫
366	(F 欄空)	Power Side Step	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Power Side Step	2 radio buttons "Auto" / "Store"		PROXI CAN node 97 (PSSM) = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.206
367	(F 欄空)	Power Side Step	exact	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Power Side Step	2 radio buttons "Auto" / "Store"		PROXI CAN node 97 (PSSM) = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.206
368	(F 欄空)	Power Side Step	exact		Settings > Safety & Driving Assistance > Power Side Step	2 radio buttons "Auto" / "Store"		PROXI CAN node 97 (PSSM) = 1 (Present)	PATH_ABSENT｜分支 (2) 总控表 No.206
369	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"	PROXI $Traffic_Sign_Recognition_Menu$ is set to "Present"	PROXI Traffic_Sign_Recognition_Menu = 1 (Present)	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
370	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"	PROXI $Traffic_Sign_Recognition_Menu$ is set to "Absent"	PROXI Traffic_Sign_Recognition_Menu = 0 (Absent)｜負向 TC 依 §4 取 Absent	ALIAS_MANUAL;PATH_ABSENT｜分支 (1) 形制改寫
371	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
372	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
373	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
374	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
375	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
376	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
377	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
378	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
379	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
380	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
381	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
382	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual		Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
383	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
384	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
385	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
386	(F 欄空)	Traffic Sign Assist Offset - NAFTA Setting	manual	（無逐層路徑：Open the Vehicle Settings menu）	Settings > Safety & Driving Assistance > Traffic Sign Assist Offset	-/+ selector with value in middle "0-10 (mph)" / "0-15 (kph)"		PROXI (Traffic_Sign_Recognition_Menu = 1 (Present) ; PROXI Else If (Traffic_Sign_Recognition_Menu = ? (Present)	ALIAS_MANUAL;PATH_ABSENT;RAW_MISSING｜分支 (2) 总控表 No.241
